Interaction index,Player index,Opponent index,Repetition,Player name,Opponent name,Actions,Score,Score difference,Turns,Score per turn,Score difference per turn,Win,Winner List,Initial cooperation,Cooperation count,CC count,CD count,DC count,DD count,CC to C count,CC to D count,CD to C count,CD to D count,DC to C count,DC to D count,DD to C count,DD to D count,Good partner
524,8,2,4,First by Graaskamp: 0.05,First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCDCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCDCCCCCCCCCCDCCCCCCCCCCCCDCC,632,80,200,3.16,0.4,1,"[0, 1, 0]",True,184,184,0,16,0,167,16,0,0,16,0,0,0,0
525,2,8,5,First by Nydegger,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,552,-80,200,2.76,-0.4,0,"[0, 1, 0]",True,200,184,16,0,0,183,0,16,0,0,0,0,0,1
525,8,2,5,First by Graaskamp: 0.05,First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCDCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCDCCCCCCCCCCDCCCCCCCCCCCCDCC,632,80,200,3.16,0.4,1,"[0, 1, 0]",True,184,184,0,16,0,167,16,0,0,16,0,0,0,0
526,2,8,6,First by Nydegger,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,552,-80,200,2.76,-0.4,0,"[0, 1, 0]",True,200,184,16,0,0,183,0,16,0,0,0,0,0,1
526,8,2,6,First by Graaskamp: 0.05,First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCDCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCDCCCCCCCCCCDCCCCCCCCCCCCDCC,632,80,200,3.16,0.4,1,"[0, 1, 0]",True,184,184,0,16,0,167,16,0,0,16,0,0,0,0
527,2,8,7,First by Nydegger,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,552,-80,200,2.76,-0.4,0,"[0, 1, 0]",True,200,184,16,0,0,183,0,16,0,0,0,0,0,1
527,8,2,7,First by Graaskamp: 0.05,First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCDCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCDCCCCCCCCCCDCCCCCCCCCCCCDCC,632,80,200,3.16,0.4,1,"[0, 1, 0]",True,184,184,0,16,0,167,16,0,0,16,0,0,0,0
528,2,8,8,First by Nydegger,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,552,-80,200,2.76,-0.4,0,"[0, 1, 0]",True,200,184,16,0,0,183,0,16,0,0,0,0,0,1
528,8,2,8,First by Graaskamp: 0.05,First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCDCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCDCCCCCCCCCCDCCCCCCCCCCCCDCC,632,80,200,3.16,0.4,1,"[0, 1, 0]",True,184,184,0,16,0,167,16,0,0,16,0,0,0,0
529,2,8,9,First by Nydegger,First by Graaskamp: 0.05,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,552,-80,200,2.76,-0.4,0,"[0, 1, 0]",True,200,184,16,0,0,183,0,16,0,0,0,0,0,1
529,8,2,9,First by Graaskamp: 0.05,First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCDCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCDCCCCCCCCCCCCDCCCCCCCDCCCCCCCCCCDCCCCCCCDCCCCCCCCCCCCDCCCCCCCCCCDCCCCCCCCCCCCDCC,632,80,200,3.16,0.4,1,"[0, 1, 0]",True,184,184,0,16,0,167,16,0,0,16,0,0,0,0
530,2,9,0,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
530,9,2,0,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
531,2,9,1,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
531,9,2,1,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
532,2,9,2,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
532,9,2,2,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
533,2,9,3,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
533,9,2,3,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
534,2,9,4,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
534,9,2,4,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
535,2,9,5,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
535,9,2,5,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
536,2,9,6,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
536,9,2,6,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
537,2,9,7,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
537,9,2,7,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
538,2,9,8,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
538,9,2,8,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
539,2,9,9,First by Nydegger,First by Downing,CDDDDCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,15,-965,200,0.075,-4.825,0,"[0, 1, 0]",True,196,1,195,2,2,1,0,193,1,0,2,1,1,1
539,9,2,9,First by Downing,First by Nydegger,DDCCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,980,965,200,4.9,4.825,1,"[0, 1, 0]",False,3,1,2,195,2,0,1,1,1,0,194,2,0,0
540,2,10,0,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
540,10,2,0,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
541,2,10,1,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
541,10,2,1,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
542,2,10,2,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
542,10,2,2,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
543,2,10,3,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
543,10,2,3,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
544,2,10,4,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
544,10,2,4,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
545,2,10,5,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
545,10,2,5,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
546,2,10,6,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
546,10,2,6,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
547,2,10,7,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
547,10,2,7,"First by Feld: 1.0, 0.5, 200",First by Nydegger,CCCCCCCCCCCCCCCCCCCCCCCCCCCCDCCCCCCCCCCCCCCCCCCCCCCDCCDCCDCCDCCCCCCCCCCCDCDCCCCDCDCDCCCDCCCCDCCCCDCCCCCCCDDDCCCCCDCDCCCCCCDCCCCDDCCDCCCDCCCCCCCDCCCCDCCCDCCCCDCDDCCDDCDDCCDCDDDCDDCDDCCDCCDDCCCDDDCDCCDD,700,250,200,3.5,1.25,1,"[0, 1, 0]",True,150,150,0,50,0,114,36,0,0,35,14,0,0,0
548,2,10,8,First by Nydegger,"First by Feld: 1.0, 0.5, 200",CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,450,-250,200,2.25,-1.25,0,"[0, 1, 0]",True,200,150,50,0,0,150,0,49,0,0,0,0,0,1
