Interaction index,Player name,Opponent name,Score,Score difference,Score per turn,Winner List
48,First by Nydegger,Tit For Tat,729,0,3.0,"[0, 0, 1]"
49,Tit For Tat,First by Nydegger,573,0,3.0,"[0, 0, 1]"
49,First by Nydegger,Tit For Tat,573,0,3.0,"[0, 0, 1]"
50,First by Shubik,First by Graaskamp: 0.05,473,170,3.354609929078014,"[1, 0, 0]"
50,First by Graaskamp: 0.05,First by Shubik,303,-170,2.148936170212766,"[1, 0, 0]"
51,First by Shubik,First by Graaskamp: 0.05,565,250,3.4876543209876543,"[1, 0, 0]"
51,First by Graaskamp: 0.05,First by Shubik,315,-250,1.9444444444444444,"[1, 0, 0]"
52,First by Shubik,First by Graaskamp: 0.05,621,270,3.25130890052356,"[1, 0, 0]"
52,First by Graaskamp: 0.05,First by Shubik,351,-270,1.837696335078534,"[1, 0, 0]"
53,First by Shubik,First by Graaskamp: 0.05,618,275,3.304812834224599,"[1, 0, 0]"
53,First by Graaskamp: 0.05,First by Shubik,343,-275,1.8342245989304813,"[1, 0, 0]"
54,First by Shubik,First by Graaskamp: 0.05,478,175,3.3661971830985915,"[1, 0, 0]"
54,First by Graaskamp: 0.05,First by Shubik,303,-175,2.1338028169014085,"[1, 0, 0]"
55,First by Shubik,First by Graaskamp: 0.05,473,170,3.354609929078014,"[1, 0, 0]"
55,First by Graaskamp: 0.05,First by Shubik,303,-170,2.148936170212766,"[1, 0, 0]"
56,First by Shubik,First by Graaskamp: 0.05,554,245,3.4842767295597485,"[1, 0, 0]"
56,First by Graaskamp: 0.05,First by Shubik,309,-245,1.9433962264150944,"[1, 0, 0]"
57,First by Shubik,First by Graaskamp: 0.05,609,275,3.4213483146067416,"[1, 0, 0]"
57,First by Graaskamp: 0.05,First by Shubik,334,-275,1.8764044943820224,"[1, 0, 0]"
58,First by Shubik,First by Graaskamp: 0.05,672,255,2.742857142857143,"[1, 0, 0]"
58,First by Graaskamp: 0.05,First by Shubik,417,-255,1.7020408163265306,"[1, 0, 0]"
59,First by Shubik,First by Graaskamp: 0.05,639,265,3.0428571428571427,"[1, 0, 0]"
59,First by Graaskamp: 0.05,First by Shubik,374,-265,1.7809523809523808,"[1, 0, 0]"
60,Tit For Tat,First by Grofman,699,0,3.0,"[0, 0, 1]"
60,First by Grofman,Tit For Tat,699,0,3.0,"[0, 0, 1]"
61,Tit For Tat,First by Grofman,735,0,3.0,"[0, 0, 1]"
61,First by Grofman,Tit For Tat,735,0,3.0,"[0, 0, 1]"
62,Tit For Tat,First by Grofman,498,0,3.0,"[0, 0, 1]"
62,First by Grofman,Tit For Tat,498,0,3.0,"[0, 0, 1]"
63,Tit For Tat,First by Grofman,654,0,3.0,"[0, 0, 1]"
63,First by Grofman,Tit For Tat,654,0,3.0,"[0, 0, 1]"
64,Tit For Tat,First by Grofman,567,0,3.0,"[0, 0, 1]"
64,First by Grofman,Tit For Tat,567,0,3.0,"[0, 0, 1]"
65,Tit For Tat,First by Grofman,630,0,3.0,"[0, 0, 1]"
65,First by Grofman,Tit For Tat,630,0,3.0,"[0, 0, 1]"
66,Tit For Tat,First by Grofman,666,0,3.0,"[0, 0, 1]"
66,First by Grofman,Tit For Tat,666,0,3.0,"[0, 0, 1]"
67,Tit For Tat,First by Grofman,738,0,3.0,"[0, 0, 1]"
67,First by Grofman,Tit For Tat,738,0,3.0,"[0, 0, 1]"
68,Tit For Tat,First by Grofman,600,0,3.0,"[0, 0, 1]"
68,First by Grofman,Tit For Tat,600,0,3.0,"[0, 0, 1]"
69,Tit For Tat,First by Grofman,516,0,3.0,"[0, 0, 1]"
69,First by Grofman,Tit For Tat,516,0,3.0,"[0, 0, 1]"
70,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",659,0,2.981900452488688,"[0, 0, 1]"
70,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",659,0,2.981900452488688,"[0, 0, 1]"
71,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",419,0,2.971631205673759,"[0, 0, 1]"
71,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",419,0,2.971631205673759,"[0, 0, 1]"
72,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",770,0,2.984496124031008,"[0, 0, 1]"
72,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",770,0,2.984496124031008,"[0, 0, 1]"
73,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",638,0,2.981308411214953,"[0, 0, 1]"
73,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",638,0,2.981308411214953,"[0, 0, 1]"
74,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",536,0,2.977777777777778,"[0, 0, 1]"
74,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",536,0,2.977777777777778,"[0, 0, 1]"
75,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",443,0,2.9731543624161074,"[0, 0, 1]"
75,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",443,0,2.9731543624161074,"[0, 0, 1]"
76,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",752,0,2.984126984126984,"[0, 0, 1]"
76,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",752,0,2.984126984126984,"[0, 0, 1]"
77,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",536,0,2.977777777777778,"[0, 0, 1]"
77,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",536,0,2.977777777777778,"[0, 0, 1]"
78,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",677,0,2.9823788546255505,"[0, 0, 1]"
78,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",677,0,2.9823788546255505,"[0, 0, 1]"
79,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",581,0,2.97948717948718,"[0, 0, 1]"
79,"First by Stein and Rapoport: 0.05: (D, D)","First by Stein and Rapoport: 0.05: (D, D)",581,0,2.97948717948718,"[0, 0, 1]"
80,Tit For Tat,First by Shubik,540,0,3.0,"[0, 0, 1]"
80,First by Shubik,Tit For Tat,540,0,3.0,"[0, 0, 1]"
81,Tit For Tat,First by Shubik,675,0,3.0,"[0, 0, 1]"
81,First by Shubik,Tit For Tat,675,0,3.0,"[0, 0, 1]"
82,Tit For Tat,First by Shubik,573,0,3.0,"[0, 0, 1]"
82,First by Shubik,Tit For Tat,573,0,3.0,"[0, 0, 1]"
83,Tit For Tat,First by Shubik,600,0,3.0,"[0, 0, 1]"
83,First by Shubik,Tit For Tat,600,0,3.0,"[0, 0, 1]"
84,Tit For Tat,First by Shubik,648,0,3.0,"[0, 0, 1]"
84,First by Shubik,Tit For Tat,648,0,3.0,"[0, 0, 1]"
85,Tit For Tat,First by Shubik,573,0,3.0,"[0, 0, 1]"
85,First by Shubik,Tit For Tat,573,0,3.0,"[0, 0, 1]"
86,Tit For Tat,First by Shubik,768,0,3.0,"[0, 0, 1]"
86,First by Shubik,Tit For Tat,768,0,3.0,"[0, 0, 1]"
87,Tit For Tat,First by Shubik,759,0,3.0,"[0, 0, 1]"
87,First by Shubik,Tit For Tat,759,0,3.0,"[0, 0, 1]"
88,Tit For Tat,First by Shubik,564,0,3.0,"[0, 0, 1]"
88,First by Shubik,Tit For Tat,564,0,3.0,"[0, 0, 1]"
89,Tit For Tat,First by Shubik,423,0,3.0,"[0, 0, 1]"
89,First by Shubik,Tit For Tat,423,0,3.0,"[0, 0, 1]"
90,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,441,235,2.5056818181818183,"[1, 0, 0]"
90,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",206,-235,1.1704545454545454,"[1, 0, 0]"
91,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,568,300,2.290322580645161,"[1, 0, 0]"
91,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",268,-300,1.0806451612903225,"[1, 0, 0]"
92,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,540,290,2.3376623376623376,"[1, 0, 0]"
92,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",250,-290,1.0822510822510822,"[1, 0, 0]"
93,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,373,185,2.33125,"[1, 0, 0]"
93,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",188,-185,1.175,"[1, 0, 0]"
94,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,543,290,2.3205128205128207,"[1, 0, 0]"
94,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",253,-290,1.0811965811965811,"[1, 0, 0]"
95,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,336,170,2.27027027027027,"[1, 0, 0]"
95,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",166,-170,1.1216216216216215,"[1, 0, 0]"
96,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,603,305,2.328185328185328,"[1, 0, 0]"
96,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",298,-305,1.1505791505791505,"[1, 0, 0]"
97,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,329,170,2.333333333333333,"[1, 0, 0]"
97,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",159,-170,1.127659574468085,"[1, 0, 0]"
98,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,537,290,2.3552631578947367,"[1, 0, 0]"
98,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",247,-290,1.0833333333333333,"[1, 0, 0]"
99,"First by Stein and Rapoport: 0.05: (D, D)",First by Downing,536,290,2.361233480176212,"[1, 0, 0]"
99,First by Downing,"First by Stein and Rapoport: 0.05: (D, D)",246,-290,1.0837004405286343,"[1, 0, 0]"
100,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",706,-5,2.978902953586498,"[0, 1, 0]"
100,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,711,5,3.0,"[0, 1, 0]"
101,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",544,-5,2.9726775956284155,"[0, 1, 0]"
101,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,549,5,3.0,"[0, 1, 0]"
102,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",562,-5,2.973544973544973,"[0, 1, 0]"
102,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,567,5,3.0,"[0, 1, 0]"
103,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",547,-5,2.972826086956522,"[0, 1, 0]"
103,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,552,5,3.0,"[0, 1, 0]"
104,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",763,-5,2.98046875,"[0, 1, 0]"
104,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,768,5,3.0,"[0, 1, 0]"
105,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",616,-5,2.975845410628019,"[0, 1, 0]"
105,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,621,5,3.0,"[0, 1, 0]"
106,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",754,-5,2.9802371541501977,"[0, 1, 0]"
106,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,759,5,3.0,"[0, 1, 0]"
107,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",568,-5,2.973821989528796,"[0, 1, 0]"
107,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,573,5,3.0,"[0, 1, 0]"
108,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",637,-5,2.9766355140186915,"[0, 1, 0]"
108,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,642,5,3.0,"[0, 1, 0]"
109,Tit For Tat,"First by Stein and Rapoport: 0.05: (D, D)",769,-5,2.98062015503876,"[0, 1, 0]"
109,"First by Stein and Rapoport: 0.05: (D, D)",Tit For Tat,774,5,3.0,"[0, 1, 0]"
110,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",280,-5,1.4659685863874343,"[0, 1, 0]"
110,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",285,5,1.4921465968586387,"[0, 1, 0]"
111,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",343,-5,1.3503937007874016,"[0, 1, 0]"
111,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",348,5,1.3700787401574803,"[0, 1, 0]"
112,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",291,-5,1.4405940594059403,"[0, 1, 0]"
112,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",296,5,1.465346534653465,"[0, 1, 0]"
113,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",334,-5,1.363265306122449,"[0, 1, 0]"
113,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",339,5,1.383673469387755,"[0, 1, 0]"
114,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",281,-5,1.4635416666666667,"[0, 1, 0]"
114,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",286,5,1.4895833333333333,"[0, 1, 0]"
115,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",264,-5,1.508571428571429,"[0, 1, 0]"
115,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",269,5,1.5371428571428571,"[0, 1, 0]"
116,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",348,-5,1.3436293436293436,"[0, 1, 0]"
116,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",353,5,1.3629343629343629,"[0, 1, 0]"
117,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",261,-5,1.5174418604651163,"[0, 1, 0]"
117,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",266,5,1.5465116279069768,"[0, 1, 0]"
118,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",251,-5,1.5493827160493827,"[0, 1, 0]"
118,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",256,5,1.5802469135802468,"[0, 1, 0]"
119,"First by Stein and Rapoport: 0.05: (D, D)","First by Feld: 1.0, 0.5, 200",262,-5,1.5144508670520231,"[0, 1, 0]"
119,"First by Feld: 1.0, 0.5, 200","First by Stein and Rapoport: 0.05: (D, D)",267,5,1.5433526011560694,"[0, 1, 0]"
120,Tit For Tat,Grudger,522,0,3.0,"[0, 0, 1]"
120,Grudger,Tit For Tat,522,0,3.0,"[0, 0, 1]"
121,Tit For Tat,Grudger,633,0,3.0,"[0, 0, 1]"
121,Grudger,Tit For Tat,633,0,3.0,"[0, 0, 1]"
122,Tit For Tat,Grudger,468,0,3.0,"[0, 0, 1]"
122,Grudger,Tit For Tat,468,0,3.0,"[0, 0, 1]"
123,Tit For Tat,Grudger,585,0,3.0,"[0, 0, 1]"
123,Grudger,Tit For Tat,585,0,3.0,"[0, 0, 1]"
124,Tit For Tat,Grudger,738,0,3.0,"[0, 0, 1]"
124,Grudger,Tit For Tat,738,0,3.0,"[0, 0, 1]"
125,Tit For Tat,Grudger,462,0,3.0,"[0, 0, 1]"
125,Grudger,Tit For Tat,462,0,3.0,"[0, 0, 1]"
126,Tit For Tat,Grudger,516,0,3.0,"[0, 0, 1]"
126,Grudger,Tit For Tat,516,0,3.0,"[0, 0, 1]"
127,Tit For Tat,Grudger,744,0,3.0,"[0, 0, 1]"
127,Grudger,Tit For Tat,744,0,3.0,"[0, 0, 1]"
128,Tit For Tat,Grudger,453,0,3.0,"[0, 0, 1]"
128,Grudger,Tit For Tat,453,0,3.0,"[0, 0, 1]"
129,Tit For Tat,Grudger,669,0,3.0,"[0, 0, 1]"
129,Grudger,Tit For Tat,669,0,3.0,"[0, 0, 1]"
130,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,247,0,1.657718120805369,"[0, 0, 1]"
130,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",247,0,1.657718120805369,"[0, 0, 1]"
131,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,243,0,1.6758620689655173,"[0, 0, 1]"
131,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",243,0,1.6758620689655173,"[0, 0, 1]"
132,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,272,0,1.5632183908045978,"[0, 0, 1]"
132,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",272,0,1.5632183908045978,"[0, 0, 1]"
133,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,336,0,1.411764705882353,"[0, 0, 1]"
133,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",336,0,1.411764705882353,"[0, 0, 1]"
134,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,349,0,1.3904382470119525,"[0, 0, 1]"
134,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",349,0,1.3904382470119525,"[0, 0, 1]"
135,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,313,0,1.455813953488372,"[0, 0, 1]"
135,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",313,0,1.455813953488372,"[0, 0, 1]"
136,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,327,0,1.4279475982532752,"[0, 0, 1]"
136,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",327,0,1.4279475982532752,"[0, 0, 1]"
137,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,305,0,1.4734299516908214,"[0, 0, 1]"
137,First by Joss: 0.9,"First by Stein and Rapoport: 0.05: (D, D)",305,0,1.4734299516908214,"[0, 0, 1]"
138,"First by Stein and Rapoport: 0.05: (D, D)",First by Joss: 0.9,263,0,1.593939393939394,"[0, 0, 1]"
